objectId,inSize,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,arrPrep,merge3,genEnv,witness
sp_57_Normalized,602,145,596,596,596,928,1541,1541,1541,1541,1253,2
sp_166_Normalized,610,205,901,901,901,1307,1448,1448,1448,1448,1359,2
sp_320_Normalized,621,206,979,979,941,1457,1699,1699,1699,1699,2182,40
sp_167_Normalized,623,205,901,901,840,1246,1448,1448,1448,1448,1359,2
sp_273_Normalized,626,256,955,955,925,1261,3031,3031,3031,3031,2068,2
sp_282_Normalized,637,256,955,955,925,1261,3031,3031,3031,3031,2068,2
sp_11_Normalized,639,167,647,647,647,902,1534,1534,1534,1534,1787,18
sp_168_Normalized,642,205,901,901,840,1246,1448,1448,1448,1448,1359,2
sp_272_Normalized,645,280,1018,1018,988,1324,3107,3107,3107,3107,2146,42
sp_380_Normalized,653,151,608,608,608,863,1323,1323,1323,1323,1710,20
sp_161_Normalized,656,265,1119,1119,1059,1443,2477,2477,2477,2477,1678,2
sp_33_Normalized,668,187,1611,1611,1611,2061,4848,4848,4848,4848,1178,2
sp_28_Normalized,668,202,906,906,799,1277,1161,1161,1161,1161,1005,2
sp_321_Normalized,677,219,1029,1029,1029,1534,2018,2018,2018,2018,2536,39
sp_290_Normalized,686,158,610,610,560,775,1490,1490,1490,1490,920,2
sp_326_Normalized,691,219,1029,1029,1029,1534,1958,1958,1984,1958,2416,38
sp_297_Normalized,692,174,737,737,737,1010,1813,1813,1813,1813,1461,11
sp_242_Normalized,701,224,994,994,918,1396,1462,1462,1462,1462,1418,2
sp_156_Normalized,702,139,547,547,437,709,711,711,711,711,926,2
sp_294_Normalized,703,256,1089,1089,1074,1501,2250,2250,2250,2250,2288,22
sp_62_Normalized,710,242,1058,1058,1014,1429,2512,2512,2512,2512,1868,26
sp_247_Normalized,711,247,632,632,602,917,991,991,991,991,1398,24
sp_46_Normalized,725,207,1520,1520,1520,1978,4315,4315,4315,4315,1480,2
sp_250_Normalized,725,239,1137,1137,1061,1681,1795,1795,1795,1795,2006,23
sp_53_Normalized,727,250,1022,1022,973,1479,2014,2014,2014,2014,1339,2
sp_269_Normalized,727,272,1217,1217,1217,1671,3137,3137,3137,3137,2384,22
sp_221_Normalized,728,171,745,745,699,961,1506,1506,1506,1506,1186,10
sp_83_Normalized,730,147,566,566,566,811,1378,1378,1378,1378,1250,2
sp_268_Normalized,733,31,64,64,64,64,64,64,64,64,397,3
sp_314_Normalized,734,239,1137,1137,1061,1681,1795,1795,1795,1795,2006,23
sp_52_Normalized,735,219,915,915,915,1395,1714,1714,1714,1714,1317,2
sp_30_Normalized,738,203,785,785,617,856,1795,1795,1795,1795,930,2
sp_220_Normalized,742,171,745,745,699,961,1506,1506,1506,1506,1186,10
sp_90_Normalized,753,171,660,660,660,894,1872,1872,1872,1872,1284,2
sp_295_Normalized,771,288,1234,1234,1196,1684,2383,2383,2383,2383,2328,22
sp_175_Normalized,782,244,1062,1062,855,1293,1853,1853,1853,1853,1338,2
sp_217_Normalized,788,184,835,835,790,1144,1739,1739,1739,1739,1477,25
sp_37_Normalized,822,289,1244,1244,1093,1553,3113,3113,3113,3113,1321,2
sp_355_Normalized,823,269,1255,1255,1240,1875,3059,3059,3059,3059,2953,38
sp_61_Normalized,823,214,840,840,764,1107,1074,1074,1074,1074,1044,2
sp_84_Normalized,831,160,649,649,649,981,2142,2142,2142,2142,1284,2
sp_227_Normalized,831,284,1243,1243,1147,1644,2996,2996,2996,2996,2317,24
sp_43_Normalized,846,320,1334,1334,1334,1943,3746,3746,3746,3746,2441,27
sp_276_Normalized,851,308,1418,1418,1418,2099,2360,2360,2360,2360,2618,28
sp_31_Normalized,860,325,1401,1401,1303,1813,3613,3613,3613,3613,2056,2
sp_56_Normalized,873,317,1313,1313,1207,1861,2151,2151,2151,2151,1381,2
sp_219_Normalized,881,176,759,759,759,1130,1741,1741,1741,1741,1466,18
sp_55_Normalized,881,286,1206,1206,1100,1728,1851,1851,1851,1851,1359,2
sp_186_Normalized,886,305,1320,1320,1066,1691,1994,1994,1994,1994,1932,2
sp_316_Normalized,887,335,1401,1401,1401,1819,3354,3354,3354,3354,1873,57
sp_196_Normalized,892,323,1377,1377,1175,1826,2741,2741,2741,2741,2185,2
sp_198_Normalized,893,323,1377,1377,1175,1826,2766,2766,2766,2766,2267,2
sp_32_Normalized,897,326,1391,1391,1272,1782,3001,3001,3001,3001,1714,2
sp_38_Normalized,898,265,1020,1020,920,1238,2666,2666,2666,2666,1333,2
sp_58_Normalized,922,232,935,935,859,1350,1852,1852,1852,1852,1333,2
sp_293_Normalized,931,286,1374,1374,1374,2088,3161,3161,3187,3161,3196,66
sp_140_Normalized,934,366,1619,1619,1459,2109,2119,2119,2119,2119,2066,21
sp_322_Normalized,935,274,1308,1308,1293,2000,3101,3101,3101,3101,2844,38
sp_349_Normalized,937,302,1422,1422,1407,2121,3317,3317,3317,3317,3348,73
sp_109_Normalized,938,257,1160,1160,1160,1768,3023,3023,3023,3023,1728,2
sp_403_Normalized,941,245,1000,1000,1000,1334,2622,2622,2622,2622,1873,18
sp_49_Normalized,945,304,1170,1170,1119,1456,3150,3150,3150,3150,1746,2
sp_358_Normalized,948,365,1618,1618,1534,2215,3063,3063,3063,3063,3661,114
sp_29_Normalized,949,316,1197,1197,962,1397,2415,2415,2415,2415,1327,2
sp_288_Normalized,950,343,1596,1596,1596,2451,3118,3118,3118,3118,2274,63
sp_110_Normalized,954,259,1168,1168,1107,1715,2867,2867,2867,2867,1732,2
sp_91_Normalized,955,223,857,857,857,1152,2619,2619,2619,2619,1656,2
sp_254_Normalized,962,311,1493,1493,1478,2279,3911,3911,3911,3911,3447,85
sp_26_Normalized,981,252,982,982,982,1450,3280,3280,3280,3280,2541,2
sp_317_Normalized,981,362,1454,1454,1454,2109,3451,3451,3451,3451,2990,14
sp_160_Normalized,989,377,1428,1428,1233,1937,3524,3524,3524,3524,1738,2
sp_155_Normalized,989,292,1112,1112,942,1480,2170,2170,2170,2170,1737,2
sp_241_Normalized,991,384,1677,1677,1613,2323,3919,3919,3919,3919,2134,2
sp_51_Normalized,992,306,2033,2033,2033,2645,5378,5378,5378,5378,1993,2
sp_274_Normalized,995,320,1488,1488,1488,2234,3771,3771,3771,3771,3905,66
sp_150_Normalized,1005,365,1589,1589,1465,2179,2452,2452,2452,2452,2553,11
sp_45_Normalized,1011,334,1388,1388,1388,2078,2512,2512,2512,2512,2746,38
sp_312_Normalized,1014,336,1536,1536,1521,2267,3861,3861,3861,3861,3921,75
sp_356_Normalized,1014,287,1317,1317,1302,1969,3378,3378,3378,3378,3187,52
sp_362_Normalized,1019,382,1779,1779,1718,2565,3892,3892,3892,3892,3949,98
sp_97_Normalized,1033,341,2266,2266,2266,3169,6804,6804,6804,6804,2941,44
sp_359_Normalized,1035,385,1715,1715,1715,2457,3188,3188,3188,3188,3757,114
sp_253_Normalized,1042,419,2008,2008,1924,2655,4629,4629,4629,4629,3305,19
sp_298_Normalized,1046,389,1762,1762,1609,2459,2877,2877,2877,2877,3502,69
sp_381_Normalized,1066,399,1673,1673,1419,1874,3922,3922,3922,3922,2440,2
sp_144_Normalized,1069,311,1274,1274,1213,1792,2229,2229,2229,2229,2317,2
sp_145_Normalized,1090,443,2010,2010,1775,2597,2621,2621,2621,2621,2316,11
sp_252_Normalized,1105,445,2131,2131,1987,2779,4546,4546,4546,4546,3318,19
sp_363_Normalized,1106,402,1876,1876,1815,2723,4014,4014,4014,4014,4045,97
sp_251_Normalized,1114,453,2209,2209,2209,3051,4896,4896,4896,4896,3814,22
sp_108_Normalized,1115,279,1245,1245,1245,1925,3572,3572,3572,3572,2461,2
sp_190_Normalized,1136,391,1700,1700,1405,2239,3035,3035,3035,3035,2339,2
sp_188_Normalized,1136,391,1700,1700,1405,2239,3032,3032,3032,3032,2339,2
sp_154_Normalized,1148,271,1038,1038,908,1447,1601,1601,1601,1601,2071,2
sp_149_Normalized,1160,467,2082,2082,1803,2673,2578,2578,2578,2578,2310,20
sp_232_Normalized,1172,324,1804,1804,1756,2448,4324,4324,4324,4324,2240,29
sp_266_Normalized,1205,488,2362,2362,2362,3179,5920,5920,5920,5920,3729,112
sp_283_Normalized,1209,395,1882,1882,1867,2755,5325,5325,5325,5325,4620,98
sp_35_Normalized,1219,485,2068,2068,1811,2569,5294,5294,5294,5294,2119,2
sp_277_Normalized,1245,300,1211,1211,1160,1536,3057,3057,3057,3057,1908,14
sp_399_Normalized,1267,352,1599,1599,1292,2047,3032,3032,3032,3032,2038,2
sp_255_Normalized,1269,373,1784,1784,1784,2733,5154,5154,5154,5154,3886,84
sp_313_Normalized,1270,404,1918,1918,1903,2881,5407,5407,5407,5407,4968,97
sp_47_Normalized,1272,463,1883,1883,1883,2579,5460,5460,5460,5460,3604,30
sp_407_Normalized,1287,556,2287,2287,2141,3280,6425,6425,6425,6425,4202,64
sp_299_Normalized,1295,497,2470,2470,2294,3351,4810,4810,4810,4810,4163,69
sp_34_Normalized,1307,525,2231,2231,1953,2761,5126,5126,5126,5126,2155,2
sp_386_Normalized,1307,352,1599,1599,1269,2024,2939,2939,2939,2939,1944,2
sp_246_Normalized,1313,433,1995,1995,1980,2905,5567,5567,5567,5567,4537,100
sp_392_Normalized,1314,423,1716,1716,1473,2217,3991,3991,3991,3991,2738,2
sp_72_Normalized,1316,314,1203,1203,1203,1631,3663,3663,3663,3663,2389,2
sp_66_Normalized,1317,405,1618,1618,1618,2207,3770,3770,3770,3770,2665,9
sp_230_Normalized,1331,480,2601,2601,2601,3459,7040,7040,7040,7040,3852,62
sp_364_Normalized,1334,525,2724,2724,2724,3846,6481,6481,6481,6481,5174,132
sp_284_Normalized,1343,429,2408,2408,2408,3424,7050,7050,7050,7050,4740,98
sp_289_Normalized,1350,434,1840,1840,1840,2848,3661,3661,3661,3661,2678,63
sp_22_Normalized,1361,379,1426,1426,1260,1804,4292,4292,4292,4292,2264,2
sp_63_Normalized,1366,440,1707,1707,1430,1885,3573,3573,3573,3573,1466,2
sp_36_Normalized,1366,572,2444,2444,2134,2992,6141,6141,6141,6141,2525,2
sp_68_Normalized,1402,586,2598,2598,2598,3504,7007,7007,7007,7007,6389,114
sp_173_Normalized,1420,488,2366,2366,2171,2934,5750,5750,5750,5750,3563,2
sp_365_Normalized,1421,545,2821,2821,2714,3897,6593,6593,6593,6593,5270,132
sp_225_Normalized,1426,305,1411,1411,1327,1997,2307,2307,2307,2307,2070,19
sp_287_Normalized,1433,421,2118,2118,2118,2705,5970,5970,5970,5970,2516,32
sp_194_Normalized,1450,549,2381,2381,2044,3138,5601,5601,5601,5601,3557,2
sp_192_Normalized,1472,530,2328,2328,2042,3110,4791,4791,4791,4791,3128,2
sp_224_Normalized,1474,304,1407,1407,1300,1970,2284,2284,2284,2284,2018,19
sp_215_Normalized,1482,462,1882,1882,1882,2584,6823,6823,6823,6823,4345,14
sp_416_Normalized,1484,358,1511,1511,1388,2052,2104,2104,2104,2104,1853,12
sp_275_Normalized,1489,480,2534,2534,2534,3633,7661,7661,7661,7661,5163,130
sp_151_Normalized,1498,509,1930,1930,1930,3039,5760,5760,5812,5760,3939,11
sp_285_Normalized,1527,613,3223,3223,3153,4438,7748,7748,7808,7748,5126,104
sp_384_Normalized,1532,426,1934,1934,1617,2465,3818,3818,3818,3818,2697,2
sp_354_Normalized,1546,554,2579,2579,2564,3831,8219,8219,8245,8219,5619,122
sp_404_Normalized,1550,372,1543,1543,1356,1840,1807,1807,1807,1807,1507,2
sp_180_Normalized,1560,551,2429,2429,2012,3141,4897,4897,4897,4897,3250,2
sp_139_Normalized,1565,259,997,997,889,1285,1219,1219,1219,1219,1070,2
sp_396_Normalized,1572,423,1922,1922,1570,2418,3696,3696,3696,3696,2583,2
sp_394_Normalized,1574,423,1922,1922,1547,2395,3696,3696,3696,3696,2583,2
sp_383_Normalized,1575,279,1160,1160,1105,1489,3003,3003,3003,3003,2479,2
sp_395_Normalized,1576,423,1922,1922,1608,2456,3876,3876,3876,3876,2583,2
sp_226_Normalized,1581,392,1960,1960,1909,2577,5112,5112,5112,5112,3368,59
sp_387_Normalized,1585,423,1922,1922,1631,2479,3879,3879,3879,3879,2595,2
sp_360_Normalized,1587,470,2684,2684,2684,4077,6715,6715,6746,6715,4763,93
sp_54_Normalized,1597,495,1967,1967,1967,2955,4293,4293,4293,4293,2949,2
sp_368_Normalized,1616,683,3392,3392,3285,4739,8602,8602,8602,8602,6369,161
sp_406_Normalized,1632,336,1370,1370,1088,1701,3436,3436,3436,3436,2594,2
sp_184_Normalized,1656,616,2673,2673,2363,3590,5657,5657,5657,5657,4297,2
sp_107_Normalized,1660,475,2938,2938,2938,3759,7953,7953,7953,7953,3286,116
sp_323_Normalized,1661,544,2305,2305,2061,3064,3426,3426,3426,3426,3870,94
sp_19_Normalized,1661,555,2135,2135,1679,2188,4485,4485,4485,4485,1168,2
sp_65_Normalized,1665,551,2131,2131,2131,2814,6270,6270,6270,6270,3739,2
sp_388_Normalized,1670,445,2043,2043,1707,2696,4427,4427,4427,4427,2735,2
sp_245_Normalized,1690,641,2021,2021,1880,2474,3128,3128,3128,3128,4209,104
sp_182_Normalized,1716,641,2790,2790,2467,3755,5542,5542,5542,5542,3607,2
sp_335_Normalized,1734,406,1811,1811,1811,2609,5497,5497,5497,5497,4210,72
sp_419_Normalized,1746,374,1566,1566,1494,2230,3089,3089,3089,3089,2372,32
sp_397_Normalized,1756,545,2280,2280,1978,2956,5257,5257,5257,5257,3358,2
sp_117_Normalized,1761,402,1741,1741,1593,2207,4798,4798,4798,4798,3167,2
sp_73_Normalized,1763,449,1723,1723,1723,2262,5691,5691,5691,5691,3183,2
sp_178_Normalized,1769,660,2883,2883,2385,3734,5651,5651,5651,5651,3707,2
sp_142_Normalized,1809,594,2515,2515,2479,3561,4797,4797,4797,4797,4488,2
sp_369_Normalized,1812,764,3750,3750,3750,5333,8945,8945,9141,8945,5987,294
sp_77_Normalized,1814,505,1932,1932,1744,2524,4735,4735,4735,4735,2192,2
sp_76_Normalized,1820,505,1932,1932,1932,2846,5412,5412,5412,5412,2880,2
sp_75_Normalized,1820,505,1932,1932,1822,2698,4737,4737,4737,4737,2192,2
sp_389_Normalized,1829,507,2310,2310,1952,3089,5410,5410,5410,5410,3131,2
sp_50_Normalized,1869,657,2533,2533,2251,3100,6236,6236,6236,6236,2598,2
sp_8_Normalized,1876,655,2870,2870,2870,4379,7546,7546,7546,7546,3785,2
sp_267_Normalized,1898,556,2626,2626,2606,3508,6502,6502,6502,6502,3900,112
sp_64_Normalized,1925,898,3381,3381,2877,4054,4454,4454,4454,4454,2465,2
sp_390_Normalized,1939,604,2546,2546,2187,3287,6136,6136,6136,6136,3558,2
sp_1_Normalized,1942,620,2448,2448,2239,3007,6510,6510,6510,6510,3520,15
sp_177_Normalized,2013,678,3022,3022,2669,3907,6956,6956,6956,6956,4415,2
sp_27_Normalized,2017,463,1715,1715,1715,2452,7349,7349,7349,7349,5153,2
sp_157_Normalized,2029,512,2002,2002,1427,2301,2011,2011,2011,2011,1615,2
sp_111_Normalized,2143,464,2048,2048,1966,3096,5947,5947,5947,5947,2789,2
sp_332_Normalized,2174,542,2446,2446,2446,3577,8072,8072,8072,8072,5694,101
sp_296_Normalized,2213,639,2820,2820,2732,4294,7806,7806,7806,7806,5222,130
sp_112_Normalized,2220,491,2173,2173,2091,3282,6309,6309,6309,6309,2829,2
sp_243_Normalized,2220,536,2201,2201,1894,2459,4919,4919,4919,4919,1877,2
sp_263_Normalized,2233,675,3116,3116,2996,4222,9285,9285,9285,9285,7180,140
sp_118_Normalized,2254,541,2315,2315,2037,2812,5869,5869,5869,5869,3545,2
sp_257_Normalized,2259,844,5554,5554,5554,7544,16776,16776,16776,16776,4786,43
sp_106_Normalized,2358,600,2501,2501,2501,3662,3684,3684,3684,3684,2557,2
sp_105_Normalized,2362,600,2501,2501,2139,3300,3290,3290,3290,3290,1844,2
sp_100_Normalized,2364,600,2501,2501,2139,3300,3292,3292,3292,3292,1844,2
sp_103_Normalized,2364,600,2501,2501,2139,3300,3289,3289,3289,3289,1844,2
sp_102_Normalized,2368,600,2501,2501,2139,3300,3287,3287,3287,3287,1844,2
sp_99_Normalized,2368,600,2501,2501,2139,3300,3290,3290,3290,3290,1844,2
sp_116_Normalized,2387,538,2320,2320,2018,2876,5225,5225,5225,5225,3335,2
sp_113_Normalized,2394,541,2407,2407,2325,3638,7015,7015,7015,7015,2958,2
sp_2_Normalized,2412,793,3111,3111,3111,4138,10180,10180,10180,10180,6063,15
sp_265_Normalized,2423,669,5105,5105,5105,6586,15841,15841,15841,15841,4942,58
sp_286_Normalized,2476,681,5133,5133,5087,6579,15827,15827,15827,15827,4779,58
sp_9_Normalized,2479,783,3354,3354,3278,4676,8694,8694,8694,8694,4530,2
sp_258_Normalized,2590,991,6122,6122,6122,8465,17717,17717,17717,17717,5352,43
sp_264_Normalized,2597,758,3416,3416,3401,4768,10217,10217,10337,10217,7085,140
sp_143_Normalized,2628,964,4169,4169,3929,5649,6109,6109,6109,6109,4998,13
sp_104_Normalized,2678,655,2732,2732,2415,3626,4178,4178,4178,4178,2546,2
sp_98_Normalized,2684,655,2732,2732,2732,3943,4191,4191,4191,4191,2546,2
sp_101_Normalized,2684,655,2732,2732,2732,3943,4348,4348,4348,4348,2933,2
sp_344_Normalized,2730,706,3137,3137,3137,4539,9958,9958,9983,9958,5922,135
sp_244_Normalized,2746,598,2346,2346,2346,3057,7327,7327,7327,7327,4322,2
sp_127_Normalized,2766,659,2926,2926,2780,4148,9709,9709,9709,9709,6494,2
sp_135_Normalized,2767,660,2926,2926,2830,4296,10056,10056,10056,10056,6375,2
sp_402_Normalized,2768,914,3975,3975,3591,5235,8907,8907,8907,8907,13033,252
sp_259_Normalized,2776,1070,6414,6414,6414,8850,18670,18670,18670,18670,5756,43
sp_3_Normalized,2822,928,3844,3844,3448,4581,9981,9981,9981,9981,4461,15
sp_114_Normalized,2918,662,2882,2882,2608,3699,6109,6109,6109,6109,3717,2
sp_128_Normalized,2934,692,3055,3055,2909,4349,10231,10231,10231,10231,6906,2
sp_136_Normalized,2935,693,3055,3055,2959,4497,10581,10581,10581,10581,6779,2
sp_93_Normalized,2938,605,2337,2337,2337,3139,9835,9835,9835,9835,4603,2
sp_4_Normalized,2941,960,3969,3969,3921,5240,12453,12453,12453,12453,6926,15
sp_202_Normalized,2944,985,4481,4481,4481,6606,16668,16668,16668,16668,9324,105
sp_391_Normalized,2977,781,3385,3385,2888,4395,8131,8131,8131,8131,4427,2
sp_350_Normalized,2983,768,3569,3569,3569,5427,12705,12705,12705,12705,9215,249
sp_412_Normalized,2999,609,2582,2582,2354,3302,7401,7401,7401,7401,4177,30
sp_197_Normalized,3187,546,2360,2360,2098,3058,4564,4564,4564,4564,3141,2
sp_199_Normalized,3188,546,2360,2360,2037,2997,4575,4575,4575,4575,3196,2
sp_401_Normalized,3246,1287,6927,6927,6851,9364,16523,16523,16523,16523,13644,373
sp_125_Normalized,3249,794,3580,3580,3408,5211,11489,11489,11489,11489,7217,2
sp_292_Normalized,3273,869,4117,4117,4117,6190,15596,15596,15596,15596,10246,54
sp_187_Normalized,3285,528,2303,2303,1913,2847,3836,3836,3836,3836,2951,2
sp_121_Normalized,3291,828,3716,3716,3559,5351,12262,12262,12262,12262,7889,2
sp_133_Normalized,3305,828,3716,3716,3345,5137,11501,11501,11501,11501,7047,2
sp_393_Normalized,3309,1123,4368,4368,3893,5710,11161,11161,11161,11161,5561,2
sp_319_Normalized,3339,749,5470,5470,5470,7145,18836,18836,18836,18836,6158,13
sp_25_Normalized,3408,877,3096,3096,3041,4426,13523,13523,13523,13523,7956,2
sp_126_Normalized,3417,827,3709,3709,3410,5266,11440,11440,11440,11440,6727,2
sp_210_Normalized,3430,753,5184,5184,5184,7723,18688,18688,19234,18688,10803,33
sp_10_Normalized,3456,993,4391,4391,4361,6625,14076,14076,14076,14076,8275,2
sp_357_Normalized,3458,1020,6014,6014,6014,7811,18777,18777,18788,18777,7098,69
sp_122_Normalized,3459,861,3845,3845,3688,5552,12409,12409,12409,12409,6974,2
sp_134_Normalized,3473,861,3845,3845,3688,5552,12671,12671,12671,12671,7928,2
sp_132_Normalized,3518,849,3777,3777,3620,5495,12341,12341,12595,12341,7111,2
sp_152_Normalized,3530,1189,5085,5085,4572,6192,17426,17426,17426,17426,8993,2
sp_5_Normalized,3553,1192,4869,4869,4869,6470,15619,15619,15619,15619,8644,15
sp_131_Normalized,3560,853,3777,3777,3620,5495,12386,12386,12411,12386,7130,2
sp_203_Normalized,3564,969,4218,4218,4050,6064,13911,13911,13911,13911,9627,59
sp_291_Normalized,3613,960,4728,4728,4728,7220,17965,17965,17965,17965,12327,54
sp_201_Normalized,3633,1027,4634,4634,4539,6810,13311,13311,13311,13311,7946,11
sp_376_Normalized,3638,1186,7905,7905,7885,11751,24076,24076,24107,24076,24727,207
sp_373_Normalized,3677,785,3736,3736,3736,5568,13768,13768,13768,13768,9718,151
sp_6_Normalized,3709,1252,5104,5104,4724,6253,14048,14048,14048,14048,6602,15
sp_24_Normalized,3714,989,3526,3526,3421,4909,14729,14729,14729,14729,8376,2
sp_23_Normalized,3721,990,3532,3532,3477,4984,15072,15072,15072,15072,8731,2
sp_211_Normalized,3762,782,5472,5472,5472,8155,19664,19664,20212,19664,11326,33
sp_377_Normalized,3763,1253,8207,8207,7985,11962,24808,24808,24839,24808,25456,207
sp_21_Normalized,3829,1000,3530,3530,3072,4468,11935,11935,11935,11935,5937,2
sp_300_Normalized,3857,1301,5683,5683,5090,7817,11038,11038,11038,11038,5404,69
sp_213_Normalized,3879,817,5609,5609,5609,8508,20165,20165,20713,20165,11556,33
sp_212_Normalized,3879,817,5609,5609,5609,8508,20170,20170,20718,20170,11582,33
sp_337_Normalized,3910,727,4569,4569,4562,7201,18137,18137,18137,18137,18423,76
sp_361_Normalized,3912,935,5804,5804,5804,8669,20009,20009,20009,20009,17244,289
sp_385_Normalized,3928,1287,5040,5040,4033,5905,13077,13077,13077,13077,6797,2
sp_189_Normalized,3965,614,2683,2683,2244,3387,4841,4841,4841,4841,3279,2
sp_191_Normalized,3965,614,2683,2683,2328,3471,4820,4820,4820,4820,3195,2
sp_119_Normalized,3976,830,3612,3612,2993,4201,8353,8353,8353,8353,4161,2
sp_115_Normalized,3986,846,3637,3637,2987,4086,8273,8273,8273,8273,4142,2
sp_120_Normalized,3989,830,3612,3612,2948,4156,8124,8124,8124,8124,3835,2
sp_195_Normalized,4008,772,3364,3364,2906,4309,7377,7377,7377,7377,4401,2
sp_7_Normalized,4017,1367,5550,5550,4963,6519,14529,14529,14529,14529,6184,15
sp_417_Normalized,4021,2186,8454,8454,6662,10622,4674,4674,4674,4674,1921,2
sp_20_Normalized,4022,1105,3974,3974,3919,5548,16622,16622,16622,16622,9511,2
sp_204_Normalized,4074,1397,7785,7785,7785,10795,24048,24048,24048,24048,12812,194
sp_374_Normalized,4129,887,4076,4076,4076,6001,15102,15102,15102,15102,10620,151
sp_193_Normalized,4132,753,3311,3311,2866,4243,6603,6603,6628,6603,4081,2
sp_163_Normalized,4259,993,4816,4816,4639,7197,12734,12734,12734,12734,8347,58
