objectId,inSize,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,arrPrep,merge3,genEnv,witness
kb_331_Normalized,1213,396,1022,1022,1022,1347,1744,1744,1744,1744,2183,2
kb_507_Normalized,1221,193,741,741,741,1219,1529,1529,1529,1529,1821,20
kb_506_Normalized,1221,193,741,741,721,1180,1529,1529,1529,1529,1821,20
kb_598_Normalized,1234,365,1116,1116,1116,1416,1348,1348,1348,1348,1849,2
kb_378_Normalized,1238,173,588,588,535,857,927,927,927,927,1286,17
kb_377_Normalized,1238,173,588,588,535,857,927,927,927,927,1286,17
kb_930_Normalized,1247,218,774,774,754,1230,1815,1815,1815,1815,2323,30
kb_929_Normalized,1247,218,774,774,774,1269,1815,1815,1815,1815,2323,30
kb_1022_Normalized,1280,140,441,441,388,660,735,735,735,735,942,2
kb_300_Normalized,1280,172,556,556,556,892,1201,1201,1201,1201,1305,2
kb_1023_Normalized,1280,140,441,441,388,660,735,735,735,735,942,2
kb_624_Normalized,1327,206,750,750,730,1206,1773,1773,1773,1773,2275,24
kb_625_Normalized,1327,206,750,750,730,1206,1773,1773,1773,1773,2275,24
kb_510_Normalized,1333,206,750,750,750,1245,1711,1711,1735,1711,2151,24
kb_511_Normalized,1333,206,750,750,750,1245,1773,1773,1773,1773,2275,24
kb_69_Normalized,1343,398,1087,1087,1039,1422,1489,1489,1489,1489,2110,11
kb_70_Normalized,1343,398,1087,1087,1087,1508,1489,1489,1489,1489,2110,11
kb_332_Normalized,1345,446,1305,1305,1305,1790,2254,2254,2254,2254,3025,44
kb_330_Normalized,1345,446,1305,1305,1305,1790,2254,2254,2254,2254,3025,44
kb_843_Normalized,1369,510,1304,1304,1145,1382,2459,2459,2459,2459,1922,2
kb_844_Normalized,1369,510,1304,1304,1145,1382,2459,2459,2459,2459,1922,2
kb_576_Normalized,1402,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_575_Normalized,1402,442,1268,1268,1268,1853,1852,1852,1852,1852,2492,23
kb_560_Normalized,1411,520,1330,1330,1216,1484,1816,1816,1816,1816,1932,2
kb_561_Normalized,1411,520,1330,1330,1216,1484,1816,1816,1816,1816,1932,2
kb_302_Normalized,1417,224,772,772,772,1230,1405,1405,1405,1405,1547,10
kb_434_Normalized,1429,464,1698,1698,1477,2335,3634,3634,3634,3634,5576,130
kb_435_Normalized,1429,464,1698,1698,1477,2335,3634,3634,3634,3634,5576,130
kb_540_Normalized,1430,381,996,996,976,1267,2125,2125,2125,2125,2848,2
kb_539_Normalized,1430,381,996,996,976,1267,2125,2125,2125,2125,2848,2
kb_1048_Normalized,1433,202,673,673,632,1026,1161,1161,1161,1161,1593,17
kb_1049_Normalized,1433,202,673,673,632,1026,1161,1161,1161,1161,1593,16
kb_1047_Normalized,1433,202,673,673,632,1026,1161,1161,1161,1161,1593,17
kb_1019_Normalized,1453,399,1018,1018,1018,1266,1667,1667,1667,1667,2764,2
kb_1016_Normalized,1453,399,1018,1018,1018,1266,1667,1667,1667,1667,2764,2
kb_789_Normalized,1455,36,123,123,123,166,166,166,166,166,428,2
kb_788_Normalized,1455,36,123,123,123,166,166,166,166,166,428,2
kb_924_Normalized,1479,245,821,821,821,1250,2037,2037,2037,2037,2112,14
kb_921_Normalized,1491,245,821,821,821,1250,2037,2037,2037,2037,2112,14
kb_922_Normalized,1491,245,821,821,821,1250,2037,2037,2037,2037,2112,14
kb_1039_Normalized,1502,197,729,729,648,1115,1232,1232,1232,1232,1616,21
kb_1040_Normalized,1502,197,729,729,648,1115,1232,1232,1232,1232,1616,21
kb_1037_Normalized,1502,197,729,729,648,1115,1232,1232,1232,1232,1616,21
kb_875_Normalized,1519,344,1027,1027,1027,1175,1024,1024,1024,1024,1494,2
kb_874_Normalized,1519,344,1027,1027,1027,1175,1024,1024,1024,1024,1494,2
kb_876_Normalized,1519,344,1027,1027,1027,1175,1024,1024,1024,1024,1494,2
kb_873_Normalized,1519,344,1027,1027,1027,1175,1024,1024,1024,1024,1494,2
kb_1091_Normalized,1522,278,854,854,854,1365,2202,2202,2202,2202,2277,2
kb_291_Normalized,1522,349,910,910,910,1134,1271,1271,1271,1271,1844,2
kb_1089_Normalized,1522,278,854,854,854,1365,2202,2202,2226,2202,2277,2
kb_1090_Normalized,1522,278,854,854,854,1365,2202,2202,2202,2202,2277,2
kb_290_Normalized,1522,349,910,910,910,1134,1271,1271,1271,1271,1844,2
kb_1038_Normalized,1529,199,733,733,652,1119,1242,1242,1242,1242,1628,21
kb_380_Normalized,1552,217,767,767,767,1291,1444,1444,1444,1444,1973,26
kb_379_Normalized,1552,217,767,767,719,1205,1444,1444,1444,1444,1973,26
kb_977_Normalized,1560,203,699,699,679,1046,1372,1372,1372,1372,1603,11
kb_976_Normalized,1560,203,699,699,699,1085,1372,1372,1372,1372,1603,11
kb_124_Normalized,1567,302,1010,1010,906,1424,1580,1580,1580,1580,1691,19
kb_123_Normalized,1567,302,1010,1010,906,1424,1580,1580,1580,1580,1691,19
kb_1059_Normalized,1610,400,1153,1153,1105,1580,1695,1695,1695,1695,2382,22
kb_1058_Normalized,1610,400,1153,1153,1105,1580,1695,1695,1695,1695,2382,22
kb_113_Normalized,1626,268,942,942,833,1371,1644,1644,1644,1644,2200,48
kb_114_Normalized,1626,268,942,942,833,1371,1644,1644,1644,1644,2200,48
kb_846_Normalized,1629,516,1316,1316,1157,1394,2477,2477,2477,2477,1934,2
kb_845_Normalized,1629,516,1316,1316,1157,1394,2477,2477,2477,2477,1934,2
kb_637_Normalized,1655,232,805,805,743,1171,1715,1715,1715,1715,2167,33
kb_638_Normalized,1655,232,805,805,743,1171,1715,1715,1715,1715,2167,33
kb_374_Normalized,1658,448,1380,1380,1343,1906,2898,2898,2898,2898,4041,2
kb_373_Normalized,1658,448,1380,1380,1343,1906,2898,2898,2898,2898,4041,2
kb_232_Normalized,1672,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_231_Normalized,1672,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_229_Normalized,1672,442,1268,1268,1268,1853,1852,1852,1852,1852,2492,23
kb_230_Normalized,1672,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_1003_Normalized,1678,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_1001_Normalized,1678,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_1002_Normalized,1678,442,1268,1268,1268,1853,1852,1852,1852,1852,2492,23
kb_1000_Normalized,1678,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_800_Normalized,1681,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_801_Normalized,1681,442,1268,1268,1268,1853,1852,1852,1852,1852,2492,23
kb_799_Normalized,1681,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_798_Normalized,1681,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_1054_Normalized,1701,448,1380,1380,1343,1906,2898,2898,2898,2898,4041,2
kb_1055_Normalized,1701,448,1380,1380,1343,1906,2898,2898,2898,2898,4041,2
kb_1083_Normalized,1703,480,1381,1381,1381,1846,3100,3100,3100,3100,5034,2
kb_1084_Normalized,1703,480,1381,1381,1381,1846,3100,3100,3100,3100,5034,2
kb_894_Normalized,1713,466,1497,1497,1460,2073,2998,2998,2998,2998,4249,11
kb_895_Normalized,1713,466,1497,1497,1460,2073,2998,2998,2998,2998,4249,11
kb_816_Normalized,1714,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_51_Normalized,1714,270,935,935,831,1423,1639,1639,1639,1639,2079,28
kb_817_Normalized,1714,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_52_Normalized,1714,270,935,935,831,1423,1639,1639,1639,1639,2079,28
