"objectId","inSize","outSize","totalTime","parsing","extractSchema","X2Full","X2Witness","notElim","merge1","groupize","separation","expansion","preparation","merge3","initGEnv","genWitness","genSuccess","noWitness","valid","X.iterations","cancelledAt","dateAndTime","timeout","git","machine"
"kb_100_Normalized",1098,1221,14,1,0,0,0,0,0,1,0,0,5,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_471_Normalized",1100,1414,8,0,0,0,0,0,1,1,1,0,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_54_Normalized",1112,1471,12,0,0,0,1,0,1,1,1,0,3,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_53_Normalized",1112,1471,11,0,0,0,1,0,1,1,0,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1140_Normalized",1123,1088,13,0,0,0,1,0,0,1,1,0,7,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_1141_Normalized",1123,1088,13,0,0,1,0,0,0,0,0,0,7,0,0,2,"true","false","true",2,NA,"",NA,"",""
"kb_906_Normalized",1142,1565,12,0,0,0,0,0,0,1,0,0,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_905_Normalized",1142,1565,11,0,0,0,0,0,0,1,1,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_904_Normalized",1142,1565,11,0,0,0,0,0,0,1,1,0,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_984_Normalized",1145,1674,11,0,0,0,1,0,1,1,0,0,2,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_985_Normalized",1145,1674,11,0,0,0,0,0,0,2,1,0,2,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_983_Normalized",1148,1674,11,1,0,0,0,0,0,1,1,0,1,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_988_Normalized",1148,1674,11,0,0,0,1,0,1,1,0,0,2,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_982_Normalized",1148,1674,11,0,0,0,1,0,0,2,1,0,2,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_382_Normalized",1153,1271,10,1,0,0,0,0,1,1,1,0,3,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_381_Normalized",1153,1271,9,0,0,0,0,0,1,1,1,0,3,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_460_Normalized",1157,1329,7,1,0,0,0,0,0,0,1,0,1,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_462_Normalized",1162,1329,6,0,0,0,0,0,1,1,0,0,1,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_461_Normalized",1162,1329,6,0,0,0,0,0,0,1,0,0,1,1,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_1160_Normalized",1181,840,13,0,0,0,0,0,0,1,0,0,10,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_1159_Normalized",1181,840,12,0,0,0,0,0,1,0,1,0,9,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_827_Normalized",1206,1538,9,0,0,0,1,0,0,1,1,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_828_Normalized",1206,1538,9,0,0,0,0,0,1,1,0,0,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_331_Normalized",1213,1744,21,6,0,0,1,0,0,1,1,1,6,1,2,1,"true","false","true",2,NA,"",NA,"",""
"kb_507_Normalized",1221,1529,10,1,0,0,0,0,0,1,1,1,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_506_Normalized",1221,1529,10,0,0,0,1,0,0,1,1,0,2,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_598_Normalized",1234,1348,6,0,0,0,0,0,0,1,0,0,1,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_378_Normalized",1238,927,9,1,0,0,0,0,0,0,1,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_377_Normalized",1238,927,9,0,1,0,0,0,0,1,1,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_930_Normalized",1247,1815,12,0,0,0,0,0,1,1,1,0,2,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_929_Normalized",1247,1815,13,0,1,0,0,0,1,1,1,0,4,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_1022_Normalized",1280,735,8,1,0,0,0,0,0,1,0,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_300_Normalized",1280,1201,8,0,0,0,1,0,0,1,1,0,2,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1023_Normalized",1280,735,7,0,0,0,1,0,0,1,0,0,3,1,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_624_Normalized",1327,1773,11,0,0,0,0,0,1,1,2,0,2,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_625_Normalized",1327,1773,12,1,0,0,0,0,1,2,1,0,2,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_510_Normalized",1333,1711,12,0,0,0,1,0,0,1,1,0,2,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_511_Normalized",1333,1773,11,0,0,0,0,0,0,1,1,0,2,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_69_Normalized",1343,1489,9,0,0,0,0,0,0,0,0,0,3,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_70_Normalized",1343,1489,9,0,0,0,1,0,0,1,0,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_332_Normalized",1345,2254,11,0,0,0,1,0,0,2,0,0,3,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_330_Normalized",1345,2254,12,0,0,0,0,0,0,1,1,0,3,0,2,2,"true","false","true",2,NA,"",NA,"",""
"kb_843_Normalized",1369,2459,8,0,0,1,1,0,0,1,1,0,2,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_844_Normalized",1369,2459,8,0,0,0,1,0,1,1,1,0,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_576_Normalized",1402,1852,14,0,0,1,0,0,2,1,1,0,5,0,2,1,"true","false","true",2,NA,"",NA,"",""
"kb_575_Normalized",1402,1852,12,0,0,0,0,0,0,1,0,0,4,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_560_Normalized",1411,1816,8,1,0,0,0,0,1,1,1,0,2,1,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_561_Normalized",1411,1816,9,0,0,0,1,0,2,1,0,0,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_302_Normalized",1417,1405,10,0,0,1,0,0,0,2,1,1,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_434_Normalized",1429,3634,27,0,0,0,1,0,1,2,1,1,14,1,0,4,"true","false","true",2,NA,"",NA,"",""
"kb_435_Normalized",1429,3634,29,1,0,0,0,0,1,2,1,0,15,1,1,4,"true","false","true",2,NA,"",NA,"",""
"kb_540_Normalized",1430,2125,8,0,1,0,0,0,0,0,0,1,2,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_539_Normalized",1430,2125,8,0,0,0,1,0,0,1,1,0,2,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1048_Normalized",1433,1161,10,0,0,0,1,0,2,1,1,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1049_Normalized",1433,1161,10,0,0,0,0,0,1,1,0,0,3,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_1047_Normalized",1433,1161,9,0,0,0,1,0,2,1,0,0,3,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_1019_Normalized",1453,1667,7,0,0,0,1,0,0,1,0,0,1,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1016_Normalized",1453,1667,7,0,0,1,0,0,0,1,1,0,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_789_Normalized",1455,166,2,1,0,0,0,0,0,0,0,0,0,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_788_Normalized",1455,166,2,0,0,0,1,0,0,0,0,0,0,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_924_Normalized",1479,2037,11,0,0,0,1,0,1,1,1,0,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_921_Normalized",1491,2037,11,0,0,0,1,0,1,1,1,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_922_Normalized",1491,2037,11,0,0,0,1,0,0,1,1,0,2,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_1039_Normalized",1502,1232,9,0,0,0,1,0,0,1,1,0,3,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1040_Normalized",1502,1232,10,0,0,0,0,0,0,1,0,0,4,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_1037_Normalized",1502,1232,9,0,0,0,1,0,0,1,0,0,3,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_875_Normalized",1519,1024,4,0,0,0,0,0,1,0,0,0,1,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_874_Normalized",1519,1024,5,1,0,0,0,0,0,1,0,0,1,1,0,0,"true","false","true",2,NA,"",NA,"",""
"kb_876_Normalized",1519,1024,5,0,0,1,0,0,0,1,0,0,1,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_873_Normalized",1519,1024,5,0,0,1,0,0,0,1,1,0,1,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_1091_Normalized",1522,2202,11,0,0,0,1,0,1,2,2,0,3,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_291_Normalized",1522,1271,5,0,0,0,0,0,1,0,1,0,1,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1089_Normalized",1522,2202,11,0,0,1,0,0,0,2,2,0,1,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_1090_Normalized",1522,2202,12,0,0,0,1,0,1,1,3,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_290_Normalized",1522,1271,6,0,0,0,1,0,0,1,0,0,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1038_Normalized",1529,1242,11,1,0,0,0,0,0,1,0,0,4,0,0,2,"true","false","true",2,NA,"",NA,"",""
"kb_380_Normalized",1552,1444,10,0,0,0,0,0,0,1,1,0,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_379_Normalized",1552,1444,10,0,0,0,1,0,1,1,0,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_977_Normalized",1560,1372,9,0,0,0,1,0,1,1,0,0,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_976_Normalized",1560,1372,9,0,0,0,0,0,0,1,1,0,4,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_124_Normalized",1567,1580,12,0,0,0,1,0,2,2,1,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_123_Normalized",1567,1580,12,1,0,0,0,0,3,1,1,1,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1059_Normalized",1610,1695,9,0,0,0,0,0,0,1,0,0,2,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1058_Normalized",1610,1695,9,0,0,0,1,0,1,1,0,0,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_113_Normalized",1626,1644,15,0,0,0,0,0,0,1,0,0,8,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_114_Normalized",1626,1644,18,0,0,0,0,0,0,2,0,0,9,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_846_Normalized",1629,2477,11,0,0,1,1,0,1,1,1,0,2,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_845_Normalized",1629,2477,11,0,0,1,1,0,1,1,1,0,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_637_Normalized",1655,1715,14,0,1,0,0,0,1,2,1,0,3,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_638_Normalized",1655,1715,14,0,0,1,0,0,1,1,1,0,3,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_374_Normalized",1658,2898,13,0,1,0,0,0,0,2,1,0,2,0,2,0,"true","false","true",2,NA,"",NA,"",""
"kb_373_Normalized",1658,2898,14,0,0,1,0,0,0,2,2,0,2,1,2,0,"true","false","true",2,NA,"",NA,"",""
"kb_232_Normalized",1672,1852,15,0,0,0,1,0,2,1,0,1,5,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_231_Normalized",1672,1852,14,0,0,0,1,0,2,1,0,1,4,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_229_Normalized",1672,1852,15,1,0,0,0,0,0,2,1,0,5,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_230_Normalized",1672,1852,14,1,0,0,0,0,1,2,1,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1003_Normalized",1678,1852,21,0,0,0,1,0,2,2,0,1,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1001_Normalized",1678,1852,12,0,0,0,1,0,1,2,0,1,4,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_1002_Normalized",1678,1852,12,0,1,0,0,0,1,1,1,0,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1000_Normalized",1678,1852,11,0,0,0,0,0,1,1,0,1,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_800_Normalized",1681,1852,12,1,0,0,0,0,1,1,1,0,4,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_801_Normalized",1681,1852,12,0,0,1,0,0,0,1,1,0,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_799_Normalized",1681,1852,11,0,0,0,0,0,1,1,1,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_798_Normalized",1681,1852,11,0,0,0,1,0,1,1,0,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1054_Normalized",1701,2898,12,0,0,0,1,0,0,2,2,0,3,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_1055_Normalized",1701,2898,11,0,0,0,0,0,0,2,1,0,2,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1083_Normalized",1703,3100,14,0,0,1,0,0,0,1,1,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1084_Normalized",1703,3100,12,0,0,0,0,0,1,1,1,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_894_Normalized",1713,2998,12,0,0,0,1,0,1,2,1,1,2,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_895_Normalized",1713,2998,15,0,0,0,1,0,0,1,1,0,3,0,2,3,"true","false","true",2,NA,"",NA,"",""
"kb_816_Normalized",1714,1852,18,0,0,1,0,0,2,2,1,1,7,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_51_Normalized",1714,1639,17,0,0,0,1,0,3,1,1,0,4,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_817_Normalized",1714,1852,14,0,0,0,0,0,1,1,1,0,5,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_52_Normalized",1714,1639,20,0,0,0,0,0,3,1,1,0,9,0,0,2,"true","false","true",2,NA,"",NA,"",""
"kb_891_Normalized",1715,2998,13,1,0,0,0,0,0,2,1,0,3,0,2,1,"true","false","true",2,NA,"",NA,"",""
"kb_892_Normalized",1715,2998,12,0,1,0,0,0,0,2,1,0,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_301_Normalized",1717,1305,8,0,0,0,0,0,0,1,1,0,3,0,0,0,"true","false","true",2,NA,"",NA,"",""
"kb_303_Normalized",1717,1305,8,1,0,0,0,0,1,0,0,1,1,1,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_27_Normalized",1720,1852,12,0,0,0,1,0,1,2,0,0,3,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_28_Normalized",1720,1852,12,0,0,0,1,0,0,1,1,0,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_29_Normalized",1720,1852,12,0,0,0,1,0,2,1,1,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_364_Normalized",1723,1447,9,0,0,0,1,0,1,1,1,0,3,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_365_Normalized",1723,1447,9,0,0,0,0,0,1,1,0,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_768_Normalized",1741,1447,9,0,1,0,0,0,1,0,0,0,3,1,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_769_Normalized",1741,1447,9,0,0,0,0,0,1,1,0,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_558_Normalized",1760,2159,11,0,1,0,0,0,0,1,1,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_559_Normalized",1760,2159,11,0,0,0,1,0,0,2,0,0,3,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_397_Normalized",1764,1852,12,0,0,0,1,0,2,1,1,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_396_Normalized",1764,1852,13,0,0,0,1,0,1,2,0,1,5,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_395_Normalized",1764,1852,13,0,0,1,0,0,2,1,1,0,4,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_787_Normalized",1773,1602,12,0,0,0,1,0,0,2,1,0,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_786_Normalized",1773,1602,11,0,0,0,0,0,1,1,0,0,3,0,0,2,"true","false","true",2,NA,"",NA,"",""
"kb_348_Normalized",1783,2238,12,0,1,0,0,0,1,1,2,0,3,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_349_Normalized",1783,2235,12,0,0,0,0,0,1,1,1,1,3,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_964_Normalized",1790,1907,10,0,0,0,0,0,0,1,0,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_965_Normalized",1790,1907,11,0,0,0,1,0,0,1,0,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_520_Normalized",1808,2130,16,1,0,0,0,0,2,1,1,0,7,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_519_Normalized",1808,2130,16,1,0,0,0,0,2,1,1,1,6,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_518_Normalized",1808,2130,15,0,0,0,1,0,3,1,0,0,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_193_Normalized",1833,1852,12,0,0,1,0,0,1,1,0,1,4,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_195_Normalized",1833,1852,12,0,1,0,0,0,1,1,1,0,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_194_Normalized",1833,1852,11,0,0,0,0,0,1,1,1,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_963_Normalized",1860,1907,10,0,0,0,0,0,0,1,1,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_785_Normalized",1868,1085,9,0,0,0,0,0,0,1,1,0,5,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_784_Normalized",1868,1085,10,0,0,0,0,0,0,1,1,0,5,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_1132_Normalized",1892,1690,13,1,0,0,0,0,2,2,0,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1131_Normalized",1892,1690,13,0,0,0,1,0,0,2,1,1,6,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_480_Normalized",1896,2060,14,0,1,0,0,0,2,2,0,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_481_Normalized",1896,2060,13,0,0,0,0,0,2,1,0,0,4,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_612_Normalized",1903,2072,15,0,1,0,0,0,3,2,0,0,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_613_Normalized",1903,2072,15,1,0,0,0,0,3,1,1,0,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_829_Normalized",1906,2007,10,0,0,0,0,0,0,1,1,0,3,0,2,1,"true","false","true",2,NA,"",NA,"",""
"kb_258_Normalized",1920,2063,14,0,1,0,0,0,2,2,0,1,4,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_257_Normalized",1920,2063,13,0,0,0,1,0,3,1,1,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_260_Normalized",1920,2063,14,0,0,0,0,0,3,1,1,1,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_259_Normalized",1920,2063,20,1,0,0,0,0,2,2,6,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_256_Normalized",1920,2063,13,0,0,0,0,0,2,1,0,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_666_Normalized",1921,2060,14,0,0,0,1,0,3,1,1,0,4,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_665_Normalized",1921,2060,14,0,0,0,1,0,3,1,1,1,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_931_Normalized",1942,3303,13,1,0,0,0,0,1,1,0,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_932_Normalized",1942,3303,12,0,0,0,1,0,1,2,1,0,3,1,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_657_Normalized",1948,1922,16,0,0,0,1,0,3,2,1,0,5,1,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_658_Normalized",1948,1922,16,0,0,0,0,0,3,1,1,0,6,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_49_Normalized",1966,1619,11,0,0,0,1,0,1,1,1,0,4,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_50_Normalized",1966,1585,11,0,0,0,1,0,0,1,0,2,3,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_458_Normalized",1966,2395,9,0,0,0,1,0,0,0,0,0,3,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_459_Normalized",1966,2395,9,1,0,0,0,0,1,1,0,0,3,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_457_Normalized",1966,2395,8,0,0,0,0,0,1,1,0,1,3,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_992_Normalized",1986,2395,9,1,0,0,0,0,1,1,0,1,2,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_993_Normalized",1986,2395,9,0,0,0,1,0,0,1,0,0,3,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_832_Normalized",2009,2324,12,0,0,0,1,0,0,2,0,0,4,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_1079_Normalized",2010,1412,11,0,1,0,0,0,1,1,0,1,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_1080_Normalized",2010,1412,11,0,1,0,0,0,1,1,0,0,3,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_375_Normalized",2028,1607,10,0,0,0,1,0,1,1,1,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_376_Normalized",2028,1607,10,0,0,0,1,0,1,1,1,0,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_826_Normalized",2054,1109,11,0,0,0,0,0,0,1,0,0,5,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_824_Normalized",2054,1109,12,0,0,0,1,0,0,1,0,0,6,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_825_Normalized",2054,1109,12,0,1,0,0,0,1,1,0,0,6,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_186_Normalized",2063,2101,16,0,0,0,1,0,0,1,1,0,7,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_184_Normalized",2063,2101,21,0,0,0,0,0,5,3,1,0,5,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_185_Normalized",2063,2101,16,0,0,1,0,0,3,1,0,0,4,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_406_Normalized",2065,2472,20,0,0,0,1,0,5,2,1,0,7,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_215_Normalized",2091,1331,12,0,0,0,0,0,0,1,0,0,7,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_216_Normalized",2091,1331,12,0,0,0,0,0,1,1,0,0,7,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_214_Normalized",2091,1331,14,1,0,0,0,0,0,0,0,0,8,0,0,2,"true","false","true",2,NA,"",NA,"",""
"kb_849_Normalized",2107,1680,12,0,0,0,1,0,1,1,1,1,3,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_847_Normalized",2107,1680,12,0,0,0,0,0,1,1,2,0,4,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_848_Normalized",2107,1680,17,0,0,0,1,0,0,1,2,0,5,5,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_701_Normalized",2122,3235,13,1,0,0,0,0,1,2,1,1,3,1,2,0,"true","false","true",2,NA,"",NA,"",""
"kb_702_Normalized",2122,3235,13,0,0,0,1,0,1,2,1,1,3,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_691_Normalized",2129,2060,14,0,0,1,0,0,3,1,0,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_692_Normalized",2129,2060,14,0,0,0,0,0,2,1,0,0,5,0,1,2,"true","false","true",2,NA,"",NA,"",""
"kb_615_Normalized",2165,2341,15,0,0,0,1,0,0,1,0,0,9,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_614_Normalized",2165,2341,16,0,0,1,0,0,1,1,1,0,9,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_129_Normalized",2170,2358,16,0,0,0,1,0,3,1,1,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_130_Normalized",2170,2358,16,0,0,1,0,0,2,1,0,1,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_447_Normalized",2175,2162,10,1,0,0,0,0,1,1,0,0,4,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_446_Normalized",2175,2162,9,0,0,0,0,0,0,1,0,0,4,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_881_Normalized",2176,1322,9,0,0,0,0,0,0,1,0,0,5,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_879_Normalized",2176,1322,8,0,0,0,1,0,0,1,0,0,4,0,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_878_Normalized",2176,1322,9,0,0,0,0,0,0,1,0,0,5,0,0,1,"true","false","true",2,NA,"",NA,"",""
"kb_880_Normalized",2176,1322,9,0,0,0,1,0,0,1,0,0,5,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_877_Normalized",2176,1322,9,0,0,0,1,0,0,1,0,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_80_Normalized",2194,1929,11,0,0,0,1,0,0,2,0,0,3,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_79_Normalized",2194,1963,11,0,0,0,1,0,0,1,1,0,4,0,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_76_Normalized",2219,3685,14,0,0,0,1,0,1,2,1,0,6,1,1,0,"true","false","true",2,NA,"",NA,"",""
"kb_75_Normalized",2219,3685,14,0,0,0,0,0,1,2,1,0,6,1,2,0,"true","false","true",2,NA,"",NA,"",""
"kb_78_Normalized",2329,2114,13,1,0,0,0,0,1,1,1,0,5,1,1,1,"true","false","true",2,NA,"",NA,"",""
"kb_77_Normalized",2329,2148,13,0,0,0,1,0,0,2,0,0,6,0,1,1,"true","false","true",2,NA,"",NA,"",""
